NO.,자소서,질문
439,"저는 약 9년간 약국 아르바이트를 하며 유통업계에 종사했습니다. 약사 자격증이 없기 때문에 함부로 제품에 대한 설명은 할 수 없었지만 약에 대한 지식은 약사님의 처방을 어깨 너머로 익혔고, 대신 제 업무인 판매가 부진한 상품의 진열을 재배치 하거나 손님 응대에 있어 서비스 수준에 심혈을 기울였습니다. 가글 및 마스크 같은 비약품 상품은 물론 패키지로 묶어 파는 제품의 홍보 포스터 제작과 구성품 홍보 문구 배치에 대한 업무를 배웠습니다. 여기서 저는 약국 또한 약을 처방하는 곳이자 ""하나의 상품을 파는 상점""이기에 좋은 상품이더라도 올바른 상품PR과 고객 서비스의 수준에 따라 매출이 변화하는 것을 직접 체감했으며 이는 기획, 영업 업무에 관심이 있던 저의 흥미도를 한층 더 끌어올렸습니다. 위축된 소비 시장에서 꾸준한 성장세를 보이고 있는 업계 유일의 종합렌탈 회사인 롯데렌탈은 저의 역량을 잘 끌어올릴 수 있는 ""최고의 조합""이라고 생각됩니다.",롯데렌탈에 입사한다면 어떤 도전적인 프로젝트를 시도해보고 싶으신가요?
440,"저는 약 10년간 약국 아르바이트를 하며 유통업계에 종사했습니다. 약사 자격증이 없기 때문에 함부로 제품에 대한 설명은 할 수 없었지만 약에 대한 지식은 약사님의 처방을 어깨 너머로 익혔고, 대신 제 업무인 판매가 부진한 상품의 진열을 재배치 하거나 손님 응대에 있어 서비스 수준에 심혈을 기울였습니다. 가글 및 마스크 같은 비약품 상품은 물론 패키지로 묶어 파는 제품의 홍보 포스터 제작과 구성품 홍보 문구 배치에 대한 업무를 배웠습니다. 여기서 저는 약국 또한 약을 처방하는 곳이자 ""하나의 상품을 파는 상점""이기에 좋은 상품이더라도 올바른 상품PR과 고객 서비스의 수준에 따라 매출이 변화하는 것을 직접 체감했으며 이는 기획, 영업 업무에 관심이 있던 저의 흥미도를 한층 더 끌어올렸습니다. 위축된 소비 시장에서 꾸준한 성장세를 보이고 있는 업계 유일의 종합렌탈 회사인 롯데렌탈은 저의 역량을 잘 끌어올릴 수 있는 ""최고의 조합""이라고 생각됩니다.",롯데렌탈에 입사하여 기여하고 싶은 가치나 비전이 있다면 무엇인가요?
441,지난 대학생활 동안 교내 및 대외적으로 다양한 활동들을 진행하면서 달성할 목표를 설정하고 최대한의 만족을 위해 끊임없는 도전을 시도했습니다. 학교 축제에서 축제 부스의 이벤트를 진행하기 위해 대학로의 연극사와 제휴하였으며 익스턴십 활동에서도 직구상품 홍보 영상의 촬영에 이전에 시도하지 않았던 아이템들을 사용하여 만든 콘텐츠는 회사 내에서도 최고의 피드백을 받았습니다. 대외적으로는 1년동안 문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하면서 문화 산업에 대한 각기 다른 회사들의 비전을 흡수할 수 있었습니다. 이처럼 기존의 방식과 어우러지면서 저만의 독창적인 방식으로 새로운 것들을 수용하여 롯데렌탈의 영업기획 업무에 도전하고 저 자신도 성장하고 싶습니다. 특히 제휴 및 프로모션 업무에 있어 저만의 도전적인 방식은 기존 현대만의 특색을 유지하면서도 프로젝트에 새로운 활로를 불어넣음으로서 시너지를 낼 것입니다.,"대학 생활에서 다양한 활동을 통해 도전과 성취를 경험하셨다고 하셨는데, 가장 큰 도전이었던 활동은 무엇이었고 어떻게 해결하셨나요?"
442,지난 대학생활 동안 교내 및 대외적으로 다양한 활동들을 진행하면서 달성할 목표를 설정하고 최대한의 만족을 위해 끊임없는 도전을 시도했습니다. 학교 축제에서 축제 부스의 이벤트를 진행하기 위해 대학로의 연극사와 제휴하였으며 익스턴십 활동에서도 직구상품 홍보 영상의 촬영에 이전에 시도하지 않았던 아이템들을 사용하여 만든 콘텐츠는 회사 내에서도 최고의 피드백을 받았습니다. 대외적으로는 2년동안 문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하면서 문화 산업에 대한 각기 다른 회사들의 비전을 흡수할 수 있었습니다. 이처럼 기존의 방식과 어우러지면서 저만의 독창적인 방식으로 새로운 것들을 수용하여 롯데렌탈의 영업기획 업무에 도전하고 저 자신도 성장하고 싶습니다. 특히 제휴 및 프로모션 업무에 있어 저만의 도전적인 방식은 기존 현대만의 특색을 유지하면서도 프로젝트에 새로운 활로를 불어넣음으로서 시너지를 낼 것입니다.,대학로 연극사와 제휴하여 학교 축제 부스의 이벤트를 진행한 경험에서 가장 기억에 남는 순간은 어떤 것이었나요?
443,지난 대학생활 동안 교내 및 대외적으로 다양한 활동들을 진행하면서 달성할 목표를 설정하고 최대한의 만족을 위해 끊임없는 도전을 시도했습니다. 학교 축제에서 축제 부스의 이벤트를 진행하기 위해 대학로의 연극사와 제휴하였으며 익스턴십 활동에서도 직구상품 홍보 영상의 촬영에 이전에 시도하지 않았던 아이템들을 사용하여 만든 콘텐츠는 회사 내에서도 최고의 피드백을 받았습니다. 대외적으로는 3년동안 문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하면서 문화 산업에 대한 각기 다른 회사들의 비전을 흡수할 수 있었습니다. 이처럼 기존의 방식과 어우러지면서 저만의 독창적인 방식으로 새로운 것들을 수용하여 롯데렌탈의 영업기획 업무에 도전하고 저 자신도 성장하고 싶습니다. 특히 제휴 및 프로모션 업무에 있어 저만의 도전적인 방식은 기존 현대만의 특색을 유지하면서도 프로젝트에 새로운 활로를 불어넣음으로서 시너지를 낼 것입니다.,익스턴십 활동에서 직구상품 홍보 영상을 제작하며 독창적인 방식으로 콘텐츠를 구성한 아이디어는 어떤 과정을 거쳐 생각해냈나요?
444,지난 대학생활 동안 교내 및 대외적으로 다양한 활동들을 진행하면서 달성할 목표를 설정하고 최대한의 만족을 위해 끊임없는 도전을 시도했습니다. 학교 축제에서 축제 부스의 이벤트를 진행하기 위해 대학로의 연극사와 제휴하였으며 익스턴십 활동에서도 직구상품 홍보 영상의 촬영에 이전에 시도하지 않았던 아이템들을 사용하여 만든 콘텐츠는 회사 내에서도 최고의 피드백을 받았습니다. 대외적으로는 4년동안 문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하면서 문화 산업에 대한 각기 다른 회사들의 비전을 흡수할 수 있었습니다. 이처럼 기존의 방식과 어우러지면서 저만의 독창적인 방식으로 새로운 것들을 수용하여 롯데렌탈의 영업기획 업무에 도전하고 저 자신도 성장하고 싶습니다. 특히 제휴 및 프로모션 업무에 있어 저만의 도전적인 방식은 기존 현대만의 특색을 유지하면서도 프로젝트에 새로운 활로를 불어넣음으로서 시너지를 낼 것입니다.,"익스턴십에서 최고의 피드백을 받았다고 하셨는데, 어떤 콘텐츠를 만들었고 어떤 요소가 성공적이었다고 생각하시나요?"
445,지난 대학생활 동안 교내 및 대외적으로 다양한 활동들을 진행하면서 달성할 목표를 설정하고 최대한의 만족을 위해 끊임없는 도전을 시도했습니다. 학교 축제에서 축제 부스의 이벤트를 진행하기 위해 대학로의 연극사와 제휴하였으며 익스턴십 활동에서도 직구상품 홍보 영상의 촬영에 이전에 시도하지 않았던 아이템들을 사용하여 만든 콘텐츠는 회사 내에서도 최고의 피드백을 받았습니다. 대외적으로는 5년동안 문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하면서 문화 산업에 대한 각기 다른 회사들의 비전을 흡수할 수 있었습니다. 이처럼 기존의 방식과 어우러지면서 저만의 독창적인 방식으로 새로운 것들을 수용하여 롯데렌탈의 영업기획 업무에 도전하고 저 자신도 성장하고 싶습니다. 특히 제휴 및 프로모션 업무에 있어 저만의 도전적인 방식은 기존 현대만의 특색을 유지하면서도 프로젝트에 새로운 활로를 불어넣음으로서 시너지를 낼 것입니다.,"문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하며 얻은 각기 다른 회사들의 비전은 무엇이었고, 이러한 다양한 비전을 어떻게 흡수하고 응용하셨나요?"
446,지난 대학생활 동안 교내 및 대외적으로 다양한 활동들을 진행하면서 달성할 목표를 설정하고 최대한의 만족을 위해 끊임없는 도전을 시도했습니다. 학교 축제에서 축제 부스의 이벤트를 진행하기 위해 대학로의 연극사와 제휴하였으며 익스턴십 활동에서도 직구상품 홍보 영상의 촬영에 이전에 시도하지 않았던 아이템들을 사용하여 만든 콘텐츠는 회사 내에서도 최고의 피드백을 받았습니다. 대외적으로는 6년동안 문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하면서 문화 산업에 대한 각기 다른 회사들의 비전을 흡수할 수 있었습니다. 이처럼 기존의 방식과 어우러지면서 저만의 독창적인 방식으로 새로운 것들을 수용하여 롯데렌탈의 영업기획 업무에 도전하고 저 자신도 성장하고 싶습니다. 특히 제휴 및 프로모션 업무에 있어 저만의 도전적인 방식은 기존 현대만의 특색을 유지하면서도 프로젝트에 새로운 활로를 불어넣음으로서 시너지를 낼 것입니다.,"롯데렌탈의 영업기획 업무에 도전하고 싶다고 하셨는데, 영업기획에 관심을 갖게 된 이유와 어떤 방식으로 도전하고 발전하고자 합니까?"
447,지난 대학생활 동안 교내 및 대외적으로 다양한 활동들을 진행하면서 달성할 목표를 설정하고 최대한의 만족을 위해 끊임없는 도전을 시도했습니다. 학교 축제에서 축제 부스의 이벤트를 진행하기 위해 대학로의 연극사와 제휴하였으며 익스턴십 활동에서도 직구상품 홍보 영상의 촬영에 이전에 시도하지 않았던 아이템들을 사용하여 만든 콘텐츠는 회사 내에서도 최고의 피드백을 받았습니다. 대외적으로는 7년동안 문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하면서 문화 산업에 대한 각기 다른 회사들의 비전을 흡수할 수 있었습니다. 이처럼 기존의 방식과 어우러지면서 저만의 독창적인 방식으로 새로운 것들을 수용하여 롯데렌탈의 영업기획 업무에 도전하고 저 자신도 성장하고 싶습니다. 특히 제휴 및 프로모션 업무에 있어 저만의 도전적인 방식은 기존 현대만의 특색을 유지하면서도 프로젝트에 새로운 활로를 불어넣음으로서 시너지를 낼 것입니다.,"제휴 및 프로모션 업무에 있어서 어떤 독창적인 방식을 생각하고 있으며, 이러한 방식을 시행했을 때 기대되는 효과가 무엇인가요?"
448,지난 대학생활 동안 교내 및 대외적으로 다양한 활동들을 진행하면서 달성할 목표를 설정하고 최대한의 만족을 위해 끊임없는 도전을 시도했습니다. 학교 축제에서 축제 부스의 이벤트를 진행하기 위해 대학로의 연극사와 제휴하였으며 익스턴십 활동에서도 직구상품 홍보 영상의 촬영에 이전에 시도하지 않았던 아이템들을 사용하여 만든 콘텐츠는 회사 내에서도 최고의 피드백을 받았습니다. 대외적으로는 8년동안 문화 콘텐츠와 관련된 회사에서 서포터즈와 익스턴으로 활동하면서 문화 산업에 대한 각기 다른 회사들의 비전을 흡수할 수 있었습니다. 이처럼 기존의 방식과 어우러지면서 저만의 독창적인 방식으로 새로운 것들을 수용하여 롯데렌탈의 영업기획 업무에 도전하고 저 자신도 성장하고 싶습니다. 특히 제휴 및 프로모션 업무에 있어 저만의 도전적인 방식은 기존 현대만의 특색을 유지하면서도 프로젝트에 새로운 활로를 불어넣음으로서 시너지를 낼 것입니다.,롯데렌탈의 영업기획 업무에 도전하며 어떤 성과를 달성하고 싶으신가요? 어떤 분야에서 기여하고 성공을 이루고자 하나요?
